"state","abbreviation","region","zip","latitude","longitude"
"Montana","MT","West","59418",46.799504,-109.920424
"Montana","MT","West","59419",47.983733,-112.41701
"Montana","MT","West","59420",47.877491,-111.003826
"Montana","MT","West","59421",47.088611,-111.685282
"Montana","MT","West","59422",47.813941,-112.473813
"Montana","MT","West","59424",47.352942,-110.107236
"Montana","MT","West","59425",48.187163,-111.898576
"Montana","MT","West","59427",48.770665,-112.534338
"Montana","MT","West","59430",47.430979,-109.780185
"Montana","MT","West","59432",48.168933,-112.411284
"Montana","MT","West","59433",47.883621,-111.69203
"Montana","MT","West","59434",48.479489,-113.363518
"Montana","MT","West","59436",47.611995,-112.046936
"Montana","MT","West","59440",47.716021,-111.15854
"Montana","MT","West","59441",46.860923,-108.983837
"Montana","MT","West","59442",47.897628,-110.634914
"Montana","MT","West","59443",47.563934,-111.828933
"Montana","MT","West","59444",48.715915,-111.371283
"Montana","MT","West","59446",47.6184,-110.159518
"Montana","MT","West","59447",47.264849,-110.473317
"Montana","MT","West","59448",48.267024,-112.781368
"Montana","MT","West","59450",47.552457,-110.742814
"Montana","MT","West","59451",47.389175,-109.389662
"Montana","MT","West","59452",46.861898,-110.106626
"Montana","MT","West","59453",46.638569,-109.652844
"Montana","MT","West","59454",48.72252,-112.005415
"Montana","MT","West","59456",48.27015,-111.36167
"Montana","MT","West","59457",47.139985,-109.310714
"Montana","MT","West","59460",48.074045,-110.506987
"Montana","MT","West","59461",48.489338,-111.201456
"Montana","MT","West","59462",47.122564,-109.891841
"Montana","MT","West","59463",47.035641,-110.830833
"Montana","MT","West","59464",46.907111,-109.655409
"Montana","MT","West","59465",46.890345,-110.720273
"Montana","MT","West","59466",48.767515,-111.704116
"Montana","MT","West","59467",48.067356,-112.601298
"Montana","MT","West","59468",47.705652,-111.62758
"Montana","MT","West","59469",47.201398,-110.701673
"Montana","MT","West","59471",47.426655,-108.772077
"Montana","MT","West","59472",47.396634,-111.159034
"Montana","MT","West","59474",48.508807,-111.72954
"Montana","MT","West","59477",47.450159,-111.916558
"Montana","MT","West","59479",47.032558,-110.30532
"Montana","MT","West","59480",47.161115,-111.233325
"Montana","MT","West","59482",48.871569,-111.912187
"Montana","MT","West","59483",47.453014,-111.70137
"Montana","MT","West","59484",48.967184,-111.658692
"Montana","MT","West","59485",47.404163,-111.571601
"Montana","MT","West","59486",48.340494,-112.377361
"Montana","MT","West","59487",47.587366,-111.638996
"Montana","MT","West","59489",47.624666,-109.230405
"Montana","MT","West","59501",48.689862,-109.78113
"Montana","MT","West","59520",48.038197,-109.932137
"Montana","MT","West","59521",48.298777,-109.918262
"Montana","MT","West","59522",48.555119,-111.005588
"Montana","MT","West","59523",48.531584,-109.238565
"Montana","MT","West","59524",48.229062,-108.337007
"Montana","MT","West","59525",48.689648,-110.302843
"Montana","MT","West","59526",48.44057,-108.716495
"Montana","MT","West","59527",48.032196,-108.774083
"Montana","MT","West","59528",48.576175,-110.408743
"Montana","MT","West","59529",48.824522,-108.631789
"Montana","MT","West","59530",48.631778,-110.717397
"Montana","MT","West","59531",48.788389,-110.801412
"Montana","MT","West","59532",48.578152,-110.105784
"Montana","MT","West","59535",47.980497,-109.291498
"Montana","MT","West","59537",48.842795,-107.987106
"Montana","MT","West","59538",48.112019,-107.84552
"Montana","MT","West","59540",48.595081,-110.564262
"Montana","MT","West","59542",48.792992,-108.368443
"Montana","MT","West","59544",48.805309,-107.557123
"Montana","MT","West","59545",48.938962,-111.16259
"Montana","MT","West","59546",47.751189,-108.592475
"Montana","MT","West","59547",48.661556,-109.030355
"Montana","MT","West","59601",46.530509,-112.199726
"Montana","MT","West","59602",46.739365,-111.905529
"Montana","MT","West","59631",46.323105,-112.43577
"Montana","MT","West","59632",46.199911,-112.020459
"Montana","MT","West","59633",46.818847,-112.342931
"Montana","MT","West","59634",46.472764,-111.957829
"Montana","MT","West","59635",46.565126,-111.825982
"Montana","MT","West","59636",46.619729,-112.109921
"Montana","MT","West","59638",46.360758,-111.967499
"Montana","MT","West","59639",47.076255,-112.691688
"Montana","MT","West","59640",46.736116,-112.299386
"Montana","MT","West","59642",46.283477,-110.718587
"Montana","MT","West","59643",46.172521,-111.589827
"Montana","MT","West","59644",46.428793,-111.415948
"Montana","MT","West","59645",46.687671,-111.054661
"Montana","MT","West","59647",46.491037,-111.652939
"Montana","MT","West","59648",47.07724,-112.127867
"Montana","MT","West","59701",46.035043,-112.47572
"Montana","MT","West","59703",46.045687,-112.537462
"Montana","MT","West","59710",45.065271,-112.067962
"Montana","MT","West","59711",46.094962,-113.140153
"Montana","MT","West","59713",46.700778,-112.561064
"Montana","MT","West","59714",45.980279,-111.129807
"Montana","MT","West","59715",45.825929,-110.898032
"Montana","MT","West","59716",45.066933,-111.489684
"Montana","MT","West","59718",45.576265,-111.118089
"Montana","MT","West","59720",44.858164,-111.729967
"Montana","MT","West","59721",45.883065,-111.837159
"Montana","MT","West","59722",46.366483,-112.772501
"Montana","MT","West","59724",44.696258,-112.762063
"Montana","MT","West","59725",45.098017,-112.821472
"Montana","MT","West","59727",45.79944,-112.830929
"Montana","MT","West","59728",46.508912,-112.434837
"Montana","MT","West","59729",45.29372,-111.649073
"Montana","MT","West","59730",45.208255,-111.128749
"Montana","MT","West","59731",46.582196,-112.779625
"Montana","MT","West","59732",45.48522,-112.727015
"Montana","MT","West","59733",46.492252,-112.941615
"Montana","MT","West","59735",45.616492,-111.963356
"Montana","MT","West","59736",45.319448,-113.373157
"Montana","MT","West","59739",44.632621,-112.184888
"Montana","MT","West","59740",45.483057,-111.827924
"Montana","MT","West","59741",45.769824,-111.368344
"Montana","MT","West","59743",45.68041,-112.680338
"Montana","MT","West","59745",45.595195,-111.614802
"Montana","MT","West","59746",45.388798,-113.061194
"Montana","MT","West","59747",45.735175,-111.923874
"Montana","MT","West","59748",46.046681,-112.699238
"Montana","MT","West","59749",45.454174,-112.0727
"Montana","MT","West","59750",45.948251,-112.755726
"Montana","MT","West","59751",45.704423,-112.43605
"Montana","MT","West","59752",45.946381,-111.503941
"Montana","MT","West","59754",45.456857,-112.326386
"Montana","MT","West","59755",45.325321,-111.913739
"Montana","MT","West","59756",46.179849,-112.828004
"Montana","MT","West","59758",44.741942,-111.182902
"Montana","MT","West","59759",45.851618,-112.191421
"Montana","MT","West","59760",45.766631,-111.632061
"Montana","MT","West","59761",45.642317,-113.534189
"Montana","MT","West","59762",45.602186,-113.030793
"Montana","MT","West","59801",46.856398,-114.014338
"Montana","MT","West","59802",46.903957,-113.919267
"Montana","MT","West","59803",46.796608,-113.950416
"Montana","MT","West","59804",46.875845,-114.233484
"Montana","MT","West","59808",46.971063,-114.111212
"Montana","MT","West","59820",46.898852,-114.625586
"Montana","MT","West","59821",47.173341,-114.077435
"Montana","MT","West","59823",46.919805,-113.577728
"Montana","MT","West","59824",47.422742,-114.203035
"Montana","MT","West","59825",46.613165,-113.734648
"Montana","MT","West","59826",47.373869,-113.792079
"Montana","MT","West","59827",45.885625,-114.004115
"Montana","MT","West","59828",46.329795,-113.976229
"Montana","MT","West","59829",45.776445,-114.295574
"Montana","MT","West","59830",47.424528,-115.343643
"Montana","MT","West","59831",47.26012,-114.368312
"Montana","MT","West","59832",46.688956,-113.252857
"Montana","MT","West","59833",46.648475,-114.058793
"Montana","MT","West","59834",47.079611,-114.221797
"Montana","MT","West","59837",46.540302,-113.255399
"Montana","MT","West","59840",46.185492,-114.193659
"Montana","MT","West","59841",46.334211,-114.222998
"Montana","MT","West","59842",47.330254,-115.437901
"Montana","MT","West","59843",46.832595,-112.965761
"Montana","MT","West","59844",48.058227,-115.974258
"Montana","MT","West","59845",47.690232,-114.554576
"Montana","MT","West","59846",47.15181,-114.513148
"Montana","MT","West","59847",46.702089,-114.460596
"Montana","MT","West","59848",47.699498,-114.693293
"Montana","MT","West","59851",46.871546,-113.87657
"Montana","MT","West","59853",48.042017,-115.790724
"Montana","MT","West","59854",47.027458,-113.086185
"Montana","MT","West","59855",47.60551,-114.118589
"Montana","MT","West","59856",47.312876,-114.747243
"Montana","MT","West","59858",46.285772,-113.467406
"Montana","MT","West","59859",47.535214,-114.826544
"Montana","MT","West","59860",47.706523,-114.17282
"Montana","MT","West","59863",47.300226,-114.182539
"Montana","MT","West","59864",47.529251,-114.109302
"Montana","MT","West","59865",47.330512,-114.010198
"Montana","MT","West","59866",47.328333,-115.205038
"Montana","MT","West","59867",47.439915,-115.612263
"Montana","MT","West","59868",47.211792,-113.506003
"Montana","MT","West","59870",46.516308,-114.06345
"Montana","MT","West","59871",45.870693,-113.819372
"Montana","MT","West","59872",47.110018,-114.90092
"Montana","MT","West","59873",47.667722,-115.295751
"Montana","MT","West","59874",47.799431,-115.62342
"Montana","MT","West","59875",46.419841,-114.314609
"Montana","MT","West","59901",48.229649,-114.385053
"Montana","MT","West","59910",47.794925,-114.294145
"Montana","MT","West","59911",47.738548,-113.740936
"Montana","MT","West","59912",48.408842,-114.154162
"Montana","MT","West","59913",48.432596,-113.960834
"Montana","MT","West","59914",47.858197,-114.281831
"Montana","MT","West","59915",47.848129,-114.4052
"Montana","MT","West","59916",48.25689,-113.382735
"Montana","MT","West","59917",48.934673,-114.876678
"Montana","MT","West","59918",48.768101,-114.859061
"Montana","MT","West","59919",47.958549,-113.23959
"Montana","MT","West","59920",48.002764,-114.608268
"Montana","MT","West","59922",47.998206,-114.198521
"Montana","MT","West","59923",48.225917,-115.391814
"Montana","MT","West","59925",48.044415,-114.832615
"Montana","MT","West","59926",48.351854,-113.995044
"Montana","MT","West","59927",48.594965,-114.712167
"Montana","MT","West","59928",48.776729,-114.46196
"Montana","MT","West","59929",47.927434,-114.369341
"Montana","MT","West","59930",48.866732,-115.133187
"Montana","MT","West","59931",47.914636,-114.17498
"Montana","MT","West","59932",48.057999,-114.192423
"Montana","MT","West","59933",48.682382,-114.772578
"Montana","MT","West","59934",48.600295,-114.8983
"Montana","MT","West","59935",48.649762,-115.834835
"Montana","MT","West","59936",48.627171,-113.80733
"Montana","MT","West","59937",48.406092,-114.532766
"Illinois","IL","Midwest","60002",42.471741,-88.084493
"Illinois","IL","Midwest","60004",42.11278,-87.979542
"Illinois","IL","Midwest","60005",42.06449,-87.985462
"Illinois","IL","Midwest","60007",42.0086,-87.99734
"Illinois","IL","Midwest","60008",42.069786,-88.016221
"Illinois","IL","Midwest","60010",42.146494,-88.164651
"Illinois","IL","Midwest","60012",42.272492,-88.314084
"Illinois","IL","Midwest","60013",42.223439,-88.235506
"Illinois","IL","Midwest","60014",42.232414,-88.327449
"Illinois","IL","Midwest","60015",42.173809,-87.878173
"Illinois","IL","Midwest","60016",42.049573,-87.895003
"Illinois","IL","Midwest","60018",41.979388,-87.894358
"Illinois","IL","Midwest","60020",42.389054,-88.173346
"Illinois","IL","Midwest","60021",42.194697,-88.217108
"Illinois","IL","Midwest","60022",42.135423,-87.761882
"Illinois","IL","Midwest","60025",42.075201,-87.821026
"Illinois","IL","Midwest","60026",42.092234,-87.837445
"Illinois","IL","Midwest","60029",42.059253,-87.778339
"Illinois","IL","Midwest","60030",42.337078,-88.044326
"Illinois","IL","Midwest","60031",42.373574,-87.939353
"Illinois","IL","Midwest","60033",42.424786,-88.608011
"Illinois","IL","Midwest","60034",42.456318,-88.419695
"Illinois","IL","Midwest","60035",42.185968,-87.805939
"Illinois","IL","Midwest","60040",42.206363,-87.813098
"Illinois","IL","Midwest","60041",42.364552,-88.15112
"Illinois","IL","Midwest","60042",42.278206,-88.196627
"Illinois","IL","Midwest","60043",42.088859,-87.714588
"Illinois","IL","Midwest","60044",42.284408,-87.862297
"Illinois","IL","Midwest","60045",42.235997,-87.864777
"Illinois","IL","Midwest","60046",42.416323,-88.059119
"Illinois","IL","Midwest","60047",42.203134,-88.044208
"Illinois","IL","Midwest","60048",42.295408,-87.950611
"Illinois","IL","Midwest","60050",42.331147,-88.29518
"Illinois","IL","Midwest","60051",42.35491,-88.229132
"Illinois","IL","Midwest","60053",42.042336,-87.788946
"Illinois","IL","Midwest","60056",42.067166,-87.934719
"Illinois","IL","Midwest","60060",42.270103,-88.039292
"Illinois","IL","Midwest","60061",42.234909,-87.959135
"Illinois","IL","Midwest","60062",42.126279,-87.845088
"Illinois","IL","Midwest","60064",42.324027,-87.856704
"Illinois","IL","Midwest","60067",42.106323,-88.064337
"Illinois","IL","Midwest","60068",42.011762,-87.843434
"Illinois","IL","Midwest","60069",42.196594,-87.924704
"Illinois","IL","Midwest","60070",42.103663,-87.928972
"Illinois","IL","Midwest","60071",42.468405,-88.315683
"Illinois","IL","Midwest","60072",42.406704,-88.305861
"Illinois","IL","Midwest","60073",42.348824,-88.109581
"Illinois","IL","Midwest","60074",42.131462,-88.026329
"Illinois","IL","Midwest","60076",42.03526,-87.729928
"Illinois","IL","Midwest","60077",42.034746,-87.757188
"Illinois","IL","Midwest","60081",42.451014,-88.22541
"Illinois","IL","Midwest","60083",42.436276,-87.941752
"Illinois","IL","Midwest","60084",42.269669,-88.140911
"Illinois","IL","Midwest","60085",42.352097,-87.867656
"Illinois","IL","Midwest","60087",42.403085,-87.850836
"Illinois","IL","Midwest","60088",42.309632,-87.844061
"Illinois","IL","Midwest","60089",42.167231,-87.964063
"Illinois","IL","Midwest","60090",42.129614,-87.921503
"Illinois","IL","Midwest","60091",42.077788,-87.72057
"Illinois","IL","Midwest","60093",42.106708,-87.756292
"Illinois","IL","Midwest","60096",42.479722,-87.824805
"Illinois","IL","Midwest","60097",42.396983,-88.369978
"Illinois","IL","Midwest","60098",42.326265,-88.456087
"Illinois","IL","Midwest","60099",42.459988,-87.865021
"Illinois","IL","Midwest","60101",41.930516,-88.016937
"Illinois","IL","Midwest","60102",42.165165,-88.308768
"Illinois","IL","Midwest","60103",41.980546,-88.204761
"Illinois","IL","Midwest","60104",41.882844,-87.87643
"Illinois","IL","Midwest","60106",41.959701,-87.941835
"Illinois","IL","Midwest","60107",42.020586,-88.177771
"Illinois","IL","Midwest","60108",41.950022,-88.091865
"Illinois","IL","Midwest","60109",42.049807,-88.545918
"Illinois","IL","Midwest","60110",42.114687,-88.291866
"Illinois","IL","Midwest","60111",42.009497,-88.805358
"Illinois","IL","Midwest","60112",41.924797,-88.690186
"Illinois","IL","Midwest","60113",41.932247,-88.965872
"Illinois","IL","Midwest","60115",41.901277,-88.761435
"Illinois","IL","Midwest","60118",42.106259,-88.304383
"Illinois","IL","Midwest","60119",41.851532,-88.47645
"Illinois","IL","Midwest","60120",42.034492,-88.238396
"Illinois","IL","Midwest","60123",42.040644,-88.311296
"Illinois","IL","Midwest","60124",42.020169,-88.400686
"Illinois","IL","Midwest","60126",41.896843,-87.94124
"Illinois","IL","Midwest","60129",42.008121,-88.974996
"Illinois","IL","Midwest","60130",41.866433,-87.817396
"Illinois","IL","Midwest","60131",41.938755,-87.884263
"Illinois","IL","Midwest","60133",41.977842,-88.143199
"Illinois","IL","Midwest","60134",41.878343,-88.342066
"Illinois","IL","Midwest","60135",42.112495,-88.670862
"Illinois","IL","Midwest","60136",42.105438,-88.380571
"Illinois","IL","Midwest","60137",41.865213,-88.061479
"Illinois","IL","Midwest","60139",41.918877,-88.078095
"Illinois","IL","Midwest","60140",42.07904,-88.513208
"Illinois","IL","Midwest","60141",41.857845,-87.83801
"Illinois","IL","Midwest","60142",42.173954,-88.444595
"Illinois","IL","Midwest","60143",41.975335,-88.022464
"Illinois","IL","Midwest","60144",41.835957,-88.520644
"Illinois","IL","Midwest","60145",42.084569,-88.77382
"Illinois","IL","Midwest","60146",42.099982,-88.874061
"Illinois","IL","Midwest","60148",41.873571,-88.020766
"Illinois","IL","Midwest","60150",41.9258,-88.891997
"Illinois","IL","Midwest","60151",41.918475,-88.574468
"Illinois","IL","Midwest","60152",42.237802,-88.625501
"Illinois","IL","Midwest","60153",41.879283,-87.843251
"Illinois","IL","Midwest","60154",41.847472,-87.89164
"Illinois","IL","Midwest","60155",41.857694,-87.856223
"Illinois","IL","Midwest","60156",42.203613,-88.320701
"Illinois","IL","Midwest","60157",41.975252,-88.056054
"Illinois","IL","Midwest","60160",41.904144,-87.860665
"Illinois","IL","Midwest","60162",41.867531,-87.902184
"Illinois","IL","Midwest","60163",41.888819,-87.909053
"Illinois","IL","Midwest","60164",41.917512,-87.900699
"Illinois","IL","Midwest","60165",41.903215,-87.880713
"Illinois","IL","Midwest","60169",42.05087,-88.116615
"Illinois","IL","Midwest","60171",41.925046,-87.838372
"Illinois","IL","Midwest","60172",41.97985,-88.089628
"Illinois","IL","Midwest","60173",42.051556,-88.055522
"Illinois","IL","Midwest","60174",41.930652,-88.298614
"Illinois","IL","Midwest","60175",41.948188,-88.388701
"Illinois","IL","Midwest","60176",41.958125,-87.868886
"Illinois","IL","Midwest","60177",41.988481,-88.310167
"Illinois","IL","Midwest","60178",42.008032,-88.661107
"Illinois","IL","Midwest","60180",42.225262,-88.524527
"Illinois","IL","Midwest","60181",41.876897,-87.976328
"Illinois","IL","Midwest","60184",41.951502,-88.25317
"Illinois","IL","Midwest","60185",41.896691,-88.211014
"Illinois","IL","Midwest","60187",41.87272,-88.112442
"Illinois","IL","Midwest","60188",41.915737,-88.129434
"Illinois","IL","Midwest","60189",41.840632,-88.122024
"Illinois","IL","Midwest","60190",41.871784,-88.157015
"Illinois","IL","Midwest","60191",41.966306,-87.980851
"Illinois","IL","Midwest","60192",42.063272,-88.203662
"Illinois","IL","Midwest","60193",42.009666,-88.096644
"Illinois","IL","Midwest","60194",42.03482,-88.110285
"Illinois","IL","Midwest","60195",42.074962,-88.086284
"Illinois","IL","Midwest","60201",42.056214,-87.692402
"Illinois","IL","Midwest","60202",42.030355,-87.685549
"Illinois","IL","Midwest","60203",42.049045,-87.717453
"Illinois","IL","Midwest","60301",41.888545,-87.798933
"Illinois","IL","Midwest","60302",41.894609,-87.789711
"Illinois","IL","Midwest","60304",41.872389,-87.789483
"Illinois","IL","Midwest","60305",41.894875,-87.819064
"Illinois","IL","Midwest","60401",41.343966,-87.616389
"Illinois","IL","Midwest","60402",41.835216,-87.791373
"Illinois","IL","Midwest","60403",41.553739,-88.134185
"Illinois","IL","Midwest","60404",41.514026,-88.223228
"Illinois","IL","Midwest","60406",41.654945,-87.681952
"Illinois","IL","Midwest","60407",41.234907,-88.261302
"Illinois","IL","Midwest","60408",41.263739,-88.215536
"Illinois","IL","Midwest","60409",41.613641,-87.552122
"Illinois","IL","Midwest","60410",41.423643,-88.201754
"Illinois","IL","Midwest","60411",41.508774,-87.590314
"Illinois","IL","Midwest","60415",41.702967,-87.778864
"Illinois","IL","Midwest","60416",41.293908,-88.283101
"Illinois","IL","Midwest","60417",41.427585,-87.586149
"Illinois","IL","Midwest","60419",41.629149,-87.59882
"Illinois","IL","Midwest","60420",41.088287,-88.41697
"Illinois","IL","Midwest","60421",41.431182,-88.09971
"Illinois","IL","Midwest","60422",41.536963,-87.684139
"Illinois","IL","Midwest","60423",41.477349,-87.832419
"Illinois","IL","Midwest","60424",41.164148,-88.327716
"Illinois","IL","Midwest","60425",41.545577,-87.611725
"Illinois","IL","Midwest","60426",41.610343,-87.653395
"Illinois","IL","Midwest","60428",41.5998,-87.690567
"Illinois","IL","Midwest","60429",41.574029,-87.683706
"Illinois","IL","Midwest","60430",41.55888,-87.664442
"Illinois","IL","Midwest","60431",41.509668,-88.180211
"Illinois","IL","Midwest","60432",41.541747,-88.034728
"Illinois","IL","Midwest","60433",41.499502,-88.043681
"Illinois","IL","Midwest","60435",41.54859,-88.128928
"Illinois","IL","Midwest","60436",41.486888,-88.129295
"Illinois","IL","Midwest","60437",41.162929,-88.560435
"Illinois","IL","Midwest","60438",41.566242,-87.550204
"Illinois","IL","Midwest","60439",41.676906,-87.977229
"Illinois","IL","Midwest","60440",41.7006,-88.075006
"Illinois","IL","Midwest","60441",41.592639,-88.050043
"Illinois","IL","Midwest","60442",41.392698,-87.963468
"Illinois","IL","Midwest","60443",41.502184,-87.748201
"Illinois","IL","Midwest","60444",41.243115,-88.402732
"Illinois","IL","Midwest","60445",41.63439,-87.736395
"Illinois","IL","Midwest","60446",41.631698,-88.106903
"Illinois","IL","Midwest","60447",41.487239,-88.322166
"Illinois","IL","Midwest","60448",41.537785,-87.892451
"Illinois","IL","Midwest","60449",41.41755,-87.778885
"Illinois","IL","Midwest","60450",41.366293,-88.434561
"Illinois","IL","Midwest","60451",41.509217,-87.960579
"Illinois","IL","Midwest","60452",41.606984,-87.753523
"Illinois","IL","Midwest","60453",41.713436,-87.75256
"Illinois","IL","Midwest","60455",41.742093,-87.808649
"Illinois","IL","Midwest","60456",41.731248,-87.731134
"Illinois","IL","Midwest","60457",41.724657,-87.828048
"Illinois","IL","Midwest","60458",41.753401,-87.826941
"Illinois","IL","Midwest","60459",41.744431,-87.768576
"Illinois","IL","Midwest","60460",40.998479,-88.536714
"Illinois","IL","Midwest","60461",41.522116,-87.700733
"Illinois","IL","Midwest","60462",41.625307,-87.83293
"Illinois","IL","Midwest","60463",41.662446,-87.789969
"Illinois","IL","Midwest","60464",41.66284,-87.860756
"Illinois","IL","Midwest","60465",41.698023,-87.829143
"Illinois","IL","Midwest","60466",41.477816,-87.683188
"Illinois","IL","Midwest","60467",41.60186,-87.887323
"Illinois","IL","Midwest","60468",41.335283,-87.810291
"Illinois","IL","Midwest","60469",41.628359,-87.687037
"Illinois","IL","Midwest","60470",41.16897,-88.641026
"Illinois","IL","Midwest","60471",41.478971,-87.734059
"Illinois","IL","Midwest","60472",41.643075,-87.708082
"Illinois","IL","Midwest","60473",41.597379,-87.59915
"Illinois","IL","Midwest","60474",41.179801,-88.266441
"Illinois","IL","Midwest","60475",41.47254,-87.627508
"Illinois","IL","Midwest","60476",41.569483,-87.601709
"Illinois","IL","Midwest","60477",41.572143,-87.78925
"Illinois","IL","Midwest","60478",41.563453,-87.725409
"Illinois","IL","Midwest","60479",41.232384,-88.526396
"Illinois","IL","Midwest","60480",41.729231,-87.881134
"Illinois","IL","Midwest","60481",41.285524,-88.110548
"Illinois","IL","Midwest","60482",41.687843,-87.789946
"Illinois","IL","Midwest","60484",41.443818,-87.710988
"Illinois","IL","Midwest","60487",41.56273,-87.834416
"Illinois","IL","Midwest","60490",41.66932,-88.145399
"Illinois","IL","Midwest","60491",41.602523,-87.962618
"Illinois","IL","Midwest","60501",41.780221,-87.823244
"Illinois","IL","Midwest","60502",41.790651,-88.259738
"Illinois","IL","Midwest","60503",41.712127,-88.25518
"Illinois","IL","Midwest","60504",41.747452,-88.238622
"Illinois","IL","Midwest","60505",41.764527,-88.294658
"Illinois","IL","Midwest","60506",41.765703,-88.363853
"Illinois","IL","Midwest","60510",41.841141,-88.306602
"Illinois","IL","Midwest","60511",41.758993,-88.551993
"Illinois","IL","Midwest","60512",41.7016,-88.43979
"Illinois","IL","Midwest","60513",41.825059,-87.847546
"Illinois","IL","Midwest","60514",41.795689,-87.962155
"Illinois","IL","Midwest","60515",41.810554,-88.022796
"Illinois","IL","Midwest","60516",41.761302,-88.013394
"Illinois","IL","Midwest","60517",41.740329,-88.042149
"Illinois","IL","Midwest","60518",41.598842,-88.919741
"Illinois","IL","Midwest","60519",41.777818,-88.242612
"Illinois","IL","Midwest","60520",41.787267,-88.667548
"Illinois","IL","Midwest","60521",41.800683,-87.928172
"Illinois","IL","Midwest","60523",41.836558,-87.953278
"Illinois","IL","Midwest","60525",41.78383,-87.871802
"Illinois","IL","Midwest","60526",41.831794,-87.873995
"Illinois","IL","Midwest","60527",41.743074,-87.929214
"Illinois","IL","Midwest","60530",41.797084,-88.952274
"Illinois","IL","Midwest","60531",41.619207,-88.787498
"Illinois","IL","Midwest","60532",41.789443,-88.083984
"Illinois","IL","Midwest","60534",41.813484,-87.823564
"Illinois","IL","Midwest","60536",41.597542,-88.549959
"Illinois","IL","Midwest","60537",41.560474,-88.604139
"Illinois","IL","Midwest","60538",41.726871,-88.338195
"Illinois","IL","Midwest","60539",41.82724,-88.336209
"Illinois","IL","Midwest","60540",41.76467,-88.145428
"Illinois","IL","Midwest","60541",41.513344,-88.532398
"Illinois","IL","Midwest","60542",41.809626,-88.352573
"Illinois","IL","Midwest","60543",41.664136,-88.317818
"Illinois","IL","Midwest","60544",41.614138,-88.218784
"Illinois","IL","Midwest","60545",41.678691,-88.53712
"Illinois","IL","Midwest","60546",41.837923,-87.821859
"Illinois","IL","Midwest","60548",41.649593,-88.640479
"Illinois","IL","Midwest","60549",41.502537,-88.739635
"Illinois","IL","Midwest","60550",41.779872,-88.861945
"Illinois","IL","Midwest","60551",41.524931,-88.687441
"Illinois","IL","Midwest","60552",41.666888,-88.706507
"Illinois","IL","Midwest","60553",41.826254,-89.040056
"Illinois","IL","Midwest","60554",41.776684,-88.457062
"Illinois","IL","Midwest","60555",41.822167,-88.180773
"Illinois","IL","Midwest","60556",41.762915,-88.771125
"Illinois","IL","Midwest","60557",41.448102,-88.760078
"Illinois","IL","Midwest","60558",41.805603,-87.901039
"Illinois","IL","Midwest","60559",41.794371,-87.97286
"Illinois","IL","Midwest","60560",41.60822,-88.429346
"Illinois","IL","Midwest","60561",41.745663,-87.981494
"Illinois","IL","Midwest","60563",41.790146,-88.203829
"Illinois","IL","Midwest","60564",41.706073,-88.195394
"Illinois","IL","Midwest","60565",41.730729,-88.124336
"Illinois","IL","Midwest","60585",41.657058,-88.225243
"Illinois","IL","Midwest","60586",41.571567,-88.238218
"Illinois","IL","Midwest","60601",41.88531,-87.622116
"Illinois","IL","Midwest","60602",41.883073,-87.629149
"Illinois","IL","Midwest","60603",41.880188,-87.625509
"Illinois","IL","Midwest","60604",41.878095,-87.628461
"Illinois","IL","Midwest","60605",41.867566,-87.617228
"Illinois","IL","Midwest","60606",41.882066,-87.637349
"Illinois","IL","Midwest","60607",41.87493,-87.651596
"Illinois","IL","Midwest","60608",41.84688,-87.670664
"Illinois","IL","Midwest","60609",41.81268,-87.656935
"Illinois","IL","Midwest","60610",41.906772,-87.632231
"Illinois","IL","Midwest","60611",41.8957,-87.613775
"Illinois","IL","Midwest","60612",41.88032,-87.687749
"Illinois","IL","Midwest","60613",41.956949,-87.654272
"Illinois","IL","Midwest","60614",41.922714,-87.649577
"Illinois","IL","Midwest","60615",41.801647,-87.596288
"Illinois","IL","Midwest","60616",41.844883,-87.624032
"Illinois","IL","Midwest","60617",41.718197,-87.552739
"Illinois","IL","Midwest","60618",41.946962,-87.702548
"Illinois","IL","Midwest","60619",41.74369,-87.605526
"Illinois","IL","Midwest","60620",41.740497,-87.652558
"Illinois","IL","Midwest","60621",41.776382,-87.639572
"Illinois","IL","Midwest","60622",41.902172,-87.683337
"Illinois","IL","Midwest","60623",41.848897,-87.717661
"Illinois","IL","Midwest","60624",41.880504,-87.724444
"Illinois","IL","Midwest","60625",41.973292,-87.700351
"Illinois","IL","Midwest","60626",42.010019,-87.667095
"Illinois","IL","Midwest","60628",41.690875,-87.615773
"Illinois","IL","Midwest","60629",41.775868,-87.711496
"Illinois","IL","Midwest","60630",41.972071,-87.756569
"Illinois","IL","Midwest","60631",41.994855,-87.813003
"Illinois","IL","Midwest","60632",41.810166,-87.713252
"Illinois","IL","Midwest","60633",41.663809,-87.56147
"Illinois","IL","Midwest","60634",41.946189,-87.806117
"Illinois","IL","Midwest","60636",41.775739,-87.669064
"Illinois","IL","Midwest","60637",41.781621,-87.599876
"Illinois","IL","Midwest","60638",41.78143,-87.77052
"Illinois","IL","Midwest","60639",41.920552,-87.756054
"Illinois","IL","Midwest","60640",41.972872,-87.662604
"Illinois","IL","Midwest","60641",41.946606,-87.746787
"Illinois","IL","Midwest","60642",41.902042,-87.658544
"Illinois","IL","Midwest","60643",41.700273,-87.663267
"Illinois","IL","Midwest","60644",41.880084,-87.756373
"Illinois","IL","Midwest","60645",42.008558,-87.694735
